Genes	D:\data\Ksyusha\dia_17.11.21\ost_d8_cont_Slot1-25_1_2486.d	D:\data\Ksyusha\dia_17.11.21\ost_d8_dif_Slot1-27_1_2500.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_cont_Slot1-36_1_2498.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_dif_Slot1-42_1_2497.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_cont_Slot1-41_1_2482.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_dif_Slot1-33_1_2484.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_cont_Slot1-21_1_2488.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_dif_Slot1-38_1_2478.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_cont_Slot1-37_1_2491.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_dif_Slot1-30_1_2495.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_cont_Slot1-20_1_2493.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_dif_Slot1-32_1_2480.d	D:\data\Ksyusha\dia_17.11.21\vic_213_cont_Slot1-29_1_2489.d	D:\data\Ksyusha\dia_17.11.21\vic_213_dif_Slot1-35_1_2494.d	D:\data\Ksyusha\dia_17.11.21\vic_426_cont_Slot1-19_1_2487.d	D:\data\Ksyusha\dia_17.11.21\vic_426_dif_Slot1-26_1_2492.d	D:\data\Ksyusha\dia_17.11.21\vic_431_cont_Slot1-24_1_2481.d	D:\data\Ksyusha\dia_17.11.21\vic_431_dif_Slot1-31_1_2483.d	D:\data\Ksyusha\dia_17.11.21\vic_432_cont_Slot1-22_1_2479.d	D:\data\Ksyusha\dia_17.11.21\vic_432_dif_Slot1-39_1_2496.d	D:\data\Ksyusha\dia_17.11.21\vic_482_cont_Slot1-40_1_2485.d	D:\data\Ksyusha\dia_17.11.21\vic_482_dif_Slot1-23_1_2499.d	D:\data\Ksyusha\dia_17.11.21\vic_494_cont_Slot1-34_1_2490.d	D:\data\Ksyusha\dia_17.11.21\vic_494_dif_Slot1-28_1_2477.d
TAOK1;TAOK3	2073.81	1263.92	4245.48		2277.03	4852.4	5288.52	4810.26	3315.06	4743.7	6155.47	5028.11	3136.35	784.622	4350.47	478.833	2756.65	923.93	1291.17	1723.04	4273.08	4385.8	5304.03	6557.3
TAOK2	971.994	449.447	802.43	404.555	655.948	995.756	1849.57	388.499	1190.46	486.099	546.276	140.183	463.555	550.478	131.774		274.851		429.413	371.164	485.674	408.06	849.91	389.661
TAOK3	4307.04	1265.98	4180.81	1132.06	2582.1	5253.84	4237.57	4937.31	2661.63	3607.76	5133.68	4048.24	2840.1	1978.91	3119.96	750.549	2407.48	8329.18	2682.58	2526.49	2329.68	3703.11	3359.64	2791.14
TAP1	11939.9	8530.16	9679.4	10632	4532.72	9071.87	7765.06	8259.55	7647.76	11178.5	8419.27	6915.55	5425.31	10269.6	7727.39	7005.11	10467.6	9318.38	5122.27	6709.21	4809.5	5524.22	7393.95	8309.07
TAP2	9611	12824.6	9326.77	18857.3	4842.02	10054	7282.08	10245.7	7235.39	9474.05	6920.63	8544.51	4976.02	11801.6	5800.35	9116.54	9196.31	13488.4	5249.86	6924.85	3245.67	5884.95	5518.34	6862.54
TAPBP	15164	9923.75	18740	10483.7	17257.1	16360	11415.5	13443.8	13413.5	15132.4	17109.7	11027.5	9236.53	11354	9989.35	13249.9	19026.5	17416.9	8654.19	8202.3	8394.38	6357.85	13985	13355.2
TAPBPL	441.353	628.442	285.049	231.29	697.773	281.023	718.807	322.651	662.539	321.858	559.747		111.355		426.077	345.071	275.331		423.377	164.768	267.272	329.041	201.148	300.168
TAPT1	18042.9	2255.31		1097.23	18502.8	17320.7	6781.94	32267.5	18946.1	19131.2	11638.6	9314.02	22599.2	11648.8	18101.7	15676.9	22212.7	45168.5	18942.5	11123.9	21924.7	20324.6	20453.5	15025.1
TARBP2	635.671	522.894	908.219	104.674	877.02	975.127	280.658	260.304	873.627	497.278	615.37	545.405	573.862	414.958	394.222		510.863	288.523	779.599	357.442	653.19	519.516	526.829	453.68
TARDBP	7890.11	4539.87	9887.68	3668.84	20601.9	10994	12967.2	9266.04	12399.5	9149.38	12093.6	8457.09	14826.9	12419.8	8332.04	7768.51	8078.79	6130.16	8523.42	7437.57	11551.3	8118	10887.2	10968.4
TARS1	39424.9	27056.9	39328.2	26914.3	28674.8	26600.4	35382.5	22291.8	40555	38193.3	37335.7	26813.4	29631.3	33288.9	40614.1	50842.5	45269.7	65102.8	52271.9	66823.4	40993.9	38178.5	35397.6	27290.6
TARS2	3360.14	3421.98	3447.09	4105.5	5212.06	5067.15	4155.71	6221.56	3095.77	2925.09	3703.87	4372.61	3088.12	5011.94	2150.3	2952.16	3387.18	4432.89	3154.69	4912.78	2455.83	3538.15	3460.94	4451.53
TASOR	1210.27	665.329	596.879	1052.09	786.66	1053.64	787.703	1216.06	1187.45	702.282	1227.49	698.074	700.962	673.427							234.089	1061.67	637.47	1090.71
TATDN1	8341.9	6010.77	7419.5	8830.34	4828.15	5389.81	8171.09	5939.64	6121.89	6088.9	5511.26	6288.74	3149	7392.41	5146.42	3220.98	6686.34	6583.7	4047.63	8158.01	3469.82	8025.01	6382.3	5750.04
TATDN3	2120.81	2064.43	2477.5	2020.57	1744.65	2280.68	1790.34	2195.15	2346.67	1817.47	3059.87	2723.95	1792.88	2875.21	1177.08	1695.39	1017.38	2532.45	719.732	1994.19	1255.12	2816.24	1599.22	2591.88
TAX1BP1	1144.75	943.01	1073.89	1604.96	1544.15	1456.38	1467.15	1663.58	2801.24	1355.61	2943.59	1801.28	1679.71	503.137	1445.14		813.351	1169.22	2604.54	1580.6	1249.16	614.979	2024.69	1053.97
TAX1BP3	18660	18695.6	24432.8	12429.4	32793.8	23224.1	18969.4	21915.6	25582.5	23729.4	24232.7	17760.9	19015.3	19641.7	14341.6	20684.3	18671.3	21591.1	18599.8	17787.2	20432.5	24892.8	26004.5	17783.8
TBC1D1	252.801	592.769	212.565	502.155	62.922	273.076	213.614	446.963	297.532	216.898	301.67	460.126	442.669		271.095	116.377	487.415	423.681	131.905		261.74	188.295	159.332	750.619
TBC1D10A	1732.35		3258.3	972.455	1205.91	1409	2001.35	2063.48	2266.41	1695.53	1748.39	1226.59	819.516	941.235	1277.44		1893.71	3550.42	2247.2	1437.55	928.27	2221.2	1457.43	2335.45
TBC1D10B	1893.05	2389.52	2178.79	1147.92	2100.93	2061.8	1980.69	2081.62	2388.12	1548.91	2774.53	1703.84	1770.4	619.685	2062.24	1346.01	2620.34	1028.29	2547.94	1903.16	1777.75	2844.1	2074.67	2105.96
TBC1D13	3204.88	3734.09	4133.71	4552.53	3689.43	3887.27	2541.37	3328.52	4821.45	3831.41	3740.47	3652.9	3509.58	3747.54	3833.21	3923.03	4883.88	3222.73	4079.19	3366.17	4564.52	4168.29	3277.46	3674.12
TBC1D15	5854.8	5752.39	6729.23	5776.29	7657.63	7301.63	8015.2	6886.21	7640.47	6728.99	7683.49	7052.38	5860.7	5780.64	4872.29	5016.87	5549.7	4333.53	5061.7	5617.33	5914.91	6285.42	6508.63	5968.55
TBC1D17	2898.32	2768.78	4011.08	1795.23	3785.63	3604.15	3187.9	3775.91	4247	4557.22	4106.54	3728.87	5504.25	4789.84	6333.24	3982.92	5715.92	3987.64	6555.39	5355.14	5129.91	5930.9	5800.74	7280.5
TBC1D2	18175.4	10242	17415.8	9834.02	15898	20456	21944.6	12233.1	15150.1	10934.3	16440.9	8347.64	3041.37	2372.71	2402.88	1717.55	3242.63	3833.46	3578.45	3523.97	3472.6	4458.21	2484.49	1953.95
TBC1D20	3013.54	3329.61	7065.04	4274.29	3433.22	3328.69	3990.74	1502.87	3743.35	2983.19	3167.03	3789.83	1594.28	2653.13	1533.08	3166.09	2799.34	6078.88	3703.84	5588.37	1529.31	3349.57	4033.66	2452.23
TBC1D22A	4363.97	3419.05	4986.89	8303.43	5117.8	5041.24	6268.95	4260.53	6613.84	4414.18	4321.72	5623.02	4358.52	2459.15	4333.54	3700.42	4725.6	4089.87	5410.19	4206.52	4488.18	3768.97	5565.87	3205.16
TBC1D22B	1017.92	1543.52	873.379	1191.87	322.208	772.698	1921.57	585.336	1180.55	1231.75	1466.17	818.284	702.86	783.136	780.129		881.052	1349.9	1388.88	1901.59	554.859	1209.7	626.027	1227.89
TBC1D23	6823.3	5285.7	7871.02	4779.43	6722.57	5004.77	6277.63	6473.27	7485.59	4635.21	5729.34	6055.52	5653.35	4739.96	5798.18	3528.43	7678.72	4522.2	8199.51	6394.89	4710.41	7075.49	5537.68	6965.56
TBC1D24	2355.06	2211.82	2489.14	1809.64	887.393	1974.3	1631.16	2369.41	2409.33	3210.68	2344.95	2851.01	2101.36	3090.18	2771.72	3782.45	1983.31	3626.42	2788.83	4421.42	1770.06	2357.6	2185.09	3363.67
TBC1D25	81.3012	277.629		96.3228	523.926	343.9		408.692	391.248	131.984	321.921	158.719	227.764	320.344			279.118				384.185	73.9036	233.718	285.553
TBC1D2B	1881.64	2104.72	2386.79	1734	1518.89	3497.55	1571.17	3184.48	2038.85	3079.2	2479.2	3011.56	1465.23	2401.91	1509.81	1135.97	1230.87	1538.56	1888.67	1556.24	839.918	2016.61	1448.06	1672.17
TBC1D31	2859.01		2797.68	1216.2	3128.28	3127.15	3434.76		2149.12	2642.25	2507.35	3462.45	831.909	1883.4	2276.22	3508.33	2994.3	1987.75	2590.27	1427.16	1249.51	2192.68	1883.5	1668.54
TBC1D4	2898.47	9875.34	3913.28	11926.9	3474.15	7037.23	3896.42	9061.44	4755.33	6426.38	3830.77	8078.38	3433.84	2313.73	5518.7	3640.55	5718.17	7423.73	7352.18	5850.95	4081.33	7110.61	3620.07	4820.99
TBC1D5	3056.47	1715.5	1945.66	2702.33	3731.55	3780.31	4236.59	5282.59	2536.51	2512.23	3757.7	3417.34	3634.15	2539.05	2842.75	1283.78	2597.75	1813.7	3099.61	2326.37	2251.36	3010.55	3108.02	3798.33
TBC1D7	1141.56	1107.99	1366.86	800.17	678.574	1074.54	1504.94	914.382	2173.84	1379.06	1439.59	768.674	451.982	456.62	502.5		223.612	415.831	1199.44	195.85			1055.29	1039.5
TBC1D8;TBC1D8B	7210.68	8719.57	4226.08	6286.48	3418.78	5227.42	5740.94	2365.44	3144.96	3642.03	3336.29	5448.69	1857.16	2116.65	1916.49	1465.43	4335.11	1784.71	3557.39	1771.89	1984.54	4461.92	4291.76	4218.21
TBC1D8B	2170.36	3676.28	2682.7	1745.15	995.777	1491.51	2229.68	1545.15	3216.93	3162.32	3188.76	3553.52	2132.94	2679.02	2074.58	620.85	3853.74	1640.37	2258.69	1986.72	1290.25	2722.02	1911.77	3428.57
TBC1D9;TBC1D9B	967.972	1192.55	1795.03	1515.65	1344.07	2617.19	1267.39	2353.58	2348.16	2302.57	4412.31	2735.13	3738.3	3873.11	2557.81	1564.06	4146.72	2012.84	1552.45	1158.5	3671.58	1934.91	1543.36	5708.54
TBC1D9B	7235.04	9118.5	10002.6	8744.71	6363.36	10052.3	7374.66	9518.37	10056.2	9779.53	10612.1	9283.15	7379.55	8594.11	8318.26	8660.15	9949.57	10069.7	11008.9	10967.2	7315.84	10192.9	9685.66	14893.5
TBCA	63403.8	71069.3	67231.4	44786.5	83971	70880	62775.6	74336.9	71924.4	45073.3	58616.3	74144.7	43919.7	60876.9	42258.7	58933.6	77833.9	69680.9	77651.8	59469.5	52715.6	67795.6	63256.5	43439.8
TBCB	22921.7	14176.4	24275.6	8928.21	22828.7	23097.6	14351.2	16908.6	28989.1	14757.3	16212	17811.3	19090.6	17070.7	20586.7	16374.1	23724	15750.1	21866.8	17713.2	28745.8	28913.3	25017.7	20542.2
TBCC	3095.6	3365.16	3730.59	1368.82	3558.95	2752.64	2692.24	3502.99	4527.88	3465.63	4224.16	4968.1	5476.62	3703.25	6582.9	4468.34	3866.38	5538.52	3495.74	3265.52	5477.02	3351.44	2800	4452.38
TBCD	8982.03	7765.26	7897.99	7706.18	8627.51	11868.2	10336	11342.6	8003.08	9311.99	13783.3	11886.6	8269.11	10363.3	5096.78	8907.32	6652.41	8423.75	7800.91	8656.91	7389.1	10487.7	7307.07	10503.4
TBCE	6472.15	6312.4	6282.08	5469.47	6121.1	6803.78	5823.52	5740.64	7232.55	6777.62	7350.43	5472.78	6205.32	6486.48	5184.19	6228.97	5413.08	6518.64	5463.63	5317.34	5901.7	9903.41	5876.89	5771.11
TBCEL	4144.36	3712.97	4793.33	4953.19	2842.24	2946.5	3320.54	3069.92	4703.36	3947.19	3118.76	3762.53	1649.63	4074.21	1901.62	4420.41	2441.91	4138.53	2712	4693.17	1741.22	4037.18	2752.81	3672.79
TBCK	5998.21	4087.88	5205.78	8012.3	5383.97	6232.49	7145.33	5698.83	4696.56	3521.69	4492.31	7663.86	5284.45	7186.08	4445.21	4772.35	4559.94	6123.29	5293.04	7225.86	3198.91	8114.37	5855.56	6462.43
TBK1	4423.92	4503.8	5143.17	4719.06	3582.2	4652.2	3773.59	4302.77	4735.29	5296.43	5400	4015.11	3732.6	4272.32	3399.37	3060.94	4788.05	3447.03	3150.36	4256.64	2735.07	3460.21	3278.93	4001.53
TBL1XR1	9361.88	3984.08	7104.44	3360.18	9396.26	8820.42	6502.21	7389.58	8142.88	5050.38	6334.67	3793.07	3779.85	7997.39	2169.51	4274.52	3480.02	9920.65	2265.44	4916.2	3346.08	6227.13	5644.16	7431.84
TBL1XR1;TBL1Y	4051.35	4434.79	2933.69	2827.59	4375.23	2920.51	2657.97	4207.8	3028.95	3571.65	2359.06	2178.61	2170.11	4454.72	1526.85	2562.09	3946.11	4600.66	31.2316	1821.05	1905.48	2238.02	2261.39	2966.95
TBL2	12506.4	13811.9	13021.7	12936.2	10975.9	12316.3	11017.2	10388.4	15446.9	14145.2	13715.5	13436	12540.5	11876.1	12513.5	6080.13	13656.8	8284.08	15597.4	8480.96	11188	13753.1	13772.4	15958.9
TBL3	3021.57	737.438	2333.2	1745.51	2839.58	3166.43	3434.28	2211.78	2481.75	1333.94	2582.06	1706.83	2352.63	2234.37			255.621	288.878	389.268		2547.04	2442.72	2065.66	2904.19
TBPL1			581.069		601.752	457.899	497.079	222.106	581.576	157.486	506.544	274.307	313.139		689.467		265.409	66.1168	251.93	423.753	338.071	253.512	197.892	393.105
TBRG4	4739.5	5588.25	4045.3	5609.05	3399.12	4834.59	4056.17	3208.23	4935.93	4797.82	4165.41	4020.92	4488.07	5772.26	1921.19	3549.11	2985.51	4837.61	3653.84	4619.51	4016.51	3180.69	3674.23	2926.98
TBX15	1127.25	1102.65	2162.8	1332.23	1163.26	1624.51	3412.58	3647.96	1528.22	1462.07	562.88	1986.66								1624.08		1373.68		
TBX20													368.599	713.803		469.149	389.36	1078.64	497.582		272.981	1626.94	837.557	2081.72
TCAF1	5170.92	4863.89	5552.04	3279.59	3818.6	4754.42	3864.29	4880.71	5076.76	4250.65	4627.62	5551.33	5298.11	4990.6	9824.71	2662.13	4841.82	4159.91	7242.32	6369.3	5945.31	7513.67	6740.19	5847.32
TCAF2	2016.15	1331.63	2090.97	1172.32	3724.94		1350.71	1695.08		2053.83	2782.6	1170.12		4560.9			1702.07		3969.44	3970.01	3218.74	4241.61	3651.6	9952.54
TCEA1	8547.28	4890.67	9141.14	4094.28	11751.2	5468.41	11285.2	5373.97	10167.7	3836.4	8081.57	4992.92	4537.01	9414	4626.04	4913.73	5482.27	7652.07	6691.61	7496.72	8274.08	6412.08	6380.9	5057.46
TCEA1;TCEA2	7939.14	2332.8	4658.83	641.754	13542	6422.31	8648.55	5001.88	9369.58	4069.9	8703.43	4620.93	3521.78	7509.66	3554.45	3398.62	4618.36	7064.04	5934.07	7670.21	7372.82	7580.37	6051.77	6619.45
TCEA3	843.355	807.938	2246.9	1517.71	1074.17	3092.48	3033.93	987.165	686.478	515.688	1105.36	876.325	1142.43								890.354		71.1011	
TCEAL2;TCEAL4	4452.79	9549.92	4211.64	8394.11	5848.5	10927.5	2462.75	11377.4	5952.19	12155.1	4202.8	10660.2	4755.9	10072.1			1269.55	1878.53	2520.59	4300.1	1705.59	17100.3	2114.2	11058.9
TCEAL4	285.147	1983.01	809.146	606.156	472.256	1552.57		1538.08	759.367	1830.99	449.401	1617.32	156.119	3488.53	468.469	384.818	242.632	1163.78	182.848	721.438	491.461	2814.33	250.054	2273.63
TCEAL5	7392.34	13032.1	10802.9	10237.9	7753.89	16335.8	5260.6	12197.4	9323.72	12429.1	6858.75	12272.5	7458.88	23357.7	5287.11	2384.21	10571.3	5004.53	8984.88	16966.3	5154.35	35977.3	9625.44	30255.4
TCERG1	17493	11180.2	13155.3	8888.24	18582.3	16847.9	17655.8	18365.8	13428.9	8700.39	13578.4	12089.1	8898	15987.4	5871.1	6899.57	8393.75	9355.83	9319.36	9524.23	11729	16630.9	15525.1	15360.7
TCF12	689.613	440.205	215.176	522.213	1229.46	946.074	1557.72	1477.31	354.754	545.493	509.819	145.338	235.595	842.7							211.05	392.375	292.186	903.953
TCF12;TCF4	312.982	306.698	404.122	457.858	133.205	649.867	459.235	196.819	111.239	140.54	369.488	562.406	685.363	264.802	228.383	58.9825	23.7008	138.485	503.542		600.504	147.196	251.66	253.377
TCF25	3743.64	2864.61	3039.75	1872.12	4051.9	2873.25	4791.05	3586.51	4125.57	3005.47	3786.85	3551.7	4322.61	1497.07	2338.1		2176.21	1196.31	3396.4	1378.77	3010.25	2677.34	3915.3	2985.98
TCIRG1	14464.3	11947.2	20908.4	17859.9	12411.6	10884.7	14415.3	14235.3	22221.8	20115.4	21449.6	17360.4	20586.5	26707.9	10993.5	15016.2	15993.2	19470.1	10377.6	16958.5	17415.3	17109.9	23405.6	21006.7
TCOF1	6157.35	3101.49	5850.31	4305.28	8755.32	5475.39	6910.83	5596.72	5312.95	3389.31	7616.21	4261.87	6025.39	1883.03	1664.71				2248.92		6414.85	7898.29	8970.05	6565.89
TCP1	51326	51586.6	58223.6	47722.1	57292.4	55727.5	49875.7	45226	63003.6	62613.1	54560.5	55951.2	61111.8	51714.5	63226.9	70555.8	63574.4	68238.8	70107.2	59753.7	61559	50396.1	54426.7	49258.9
TCP11L1	4383.82	3163.14	5244.78	5046.1	3720.03	4646.73	3209.46	4638	3917.62	2996.51	4425.69	4243.49	2723.57	4163.81	2727.1	2786.79	3059.35	2887.12	4512.78	5211.87	2344.91	3401.41	3806.31	4061.2
TCTN3	1419.21	2150.22	2149	1178.81	1669.15	1536.36	1756.57	855.845	1668.59	432.978	2647.69	3018.59	1594.02	850.397	857.527	454.077	356.69		1553.46	968.322	1175.87	941.669	1569.01	1754.56
TDP2	369.582	374.36	439.692	651.286	963.362	866.662	1109.34	396.012	423.41	69.1324	442.517	338.804		419.445				767.467		608.366		511.821		344.056
TDRD7	500.662	853.281	954.374	1224.3	1714.78	675.56	1419.51	1028.74	1172.27	1039.5	1174.98	889.855	583.355	581.118	707.804	717.331	789.419	1310.95	924.509	564.713	634.953	639.866	960.695	603.171
TEAD1	642.928	441.053	387.068		587.412	605.228	614.204	436.655	498.845	490.973	257.554	402.445	355.26	798.47							218.245	348.933	316.207	359.688
TEAD1;TEAD3	946.99		711.847	482.888	1325.43	1374.16	1696.27	517.887	1011.28	754.544	941.134	600.805	1328.86	1173.68	816.891		1087.81				1160.2	1463.35	910.531	1186.42
TECPR1	799.059	982.133	571.443	335.311		488.33	986.903	580.132	629.141	657.683	622.021	769.369	602.415	184.685	473.922	1444.13	596.708				272.69	634.908	439.062	717.701
TECPR2	1939.86	1808.75	1567.46	2547.67	2045	2139.41	1982.96	1592.41	1699.9	2171.1	2141.68	2092.74	2406.12	1375.9	1645.85	994.794	1691.16	1083.46	1596.61	1734.97	1363.21	2132.08	1435.04	1968.95
TECR	15558.1	29745.5	17947.7	25430.8	9030.25	18342.1	15324.4	18939.9	14395.7	21865.1	14070	17085.5	12261.7	14776.4	8992.82	16609.6	11013.2	21800	15997	21292.4	7757.54	13993.8	14746.3	16274.9
TEFM	166.549	275.028	217.435			335.131	221.35	361.207	169.275	396.432	410.056	506.457	223.471	312.385	263.22		37.3617		250.875		651.295	369.025	164.46	462.417
TELO2	326.291	374.65	858.178	1863.18	774.279	1354.45	1071.2	1158.38	514.102	1090.08	1704.69	1442.68	1415.77	367.16	1484.32	1257.19	1037.06	983.536	1551.04	1225.21	836.457	899.679	1754.97	1240.58
TENM2	1450.86	2290.53	4309.04	1851.69	4039.25	4036.3	10532	2493.97	5548.05	6830.75	3674.39	2899.71	5836.59	4365.64	5525.35	4955.26	3926.6	4597.38	8365.44	6017.98	3722.78	4816.41	4593.1	4653.06
TENM4	5216.41	872.478	5358.18	1850.94	2638.14	4009.42	4093.93	3562.4	3739.43	1052.04	3610.61	4207.75	5427.99	1499.68	3524.3	3134.88	3027.72	3160.76	8097.95	5083.21	2616.57	3952.04	2239.49	3745.88
TENT4B	67.3899						25.095		85.375														58.055	110.448
TENT5A	597.7	1238.61	691.085	835.43			594.489	837.206		358.691	832.77	537.759	351.799				338.342				352.226	297.031		931.432
TEP1	11477.8	12571.8	11421.8	9547.14	5600.66	11282.8	5911.89	13307.1	6751.8	10215.1	11492	12873.5	7231.77	8851.14	6421.8	5548.45	7693.69	7580.52	8299.37	8111.59	5190.91	8345.71	6400.93	10704.4
TEPSIN	1099.41	567.752	1261.71	517.15	387.509	435.402	275.576	1265.74	1173.49	654.062		662.758							1087.17	645.413	1828.67	472.072		859.085
TERF2	1089.05	1405.89			514.953	1005.52	651.324	612.744	801.105	404.42		358.523	894.318	1759.69				866.39		644.724	499.805	801.688	825.394	628.423
TERF2IP		513.971	719.491		1778.4		835.953	615.569	333.408	528.753	758.627	310.197	333.516	894.674	986.728					257.972	623.645	557.614	948.668	738.444
TES	20370.8	17367.8	25912.4	17082.8	22153	18993.3	10695.9	11039.4	18441.2	20170.6	17365.1	14470.5	5939.3	6020.7	12486	24285.9	25300	31868.9	20065.9	20329.9	12138.9	13103.6	13386	14302.4
TEX10	4941.23	5131.46	3930.58	6106.92	1833.85	3631.06	5766.83	4692.8	4541.84	4063.85	5795.29	4275.01	5008.41	7564.73				796.157	678.036		3465.53	4667.63	6210.58	6783.89
TEX2	1414.37	1832.9	1413.85	2011.79	958.4	2493.05	1712.02	2266.26	1618.78	3186.25	1847.96	3188.14	1168.43	1002.88	948.593	1313.63	1808.79	1157.49	1386.96	2221.9	1235.42	3969.46	1564.6	4350.05
TEX264	6514.58	7866.92	8054.48	9060.35	7376.4	13127.4	12394.7	7474.72	9001.62	8603.57	8344.18	7477.53	6899.22	1820.86	6314.42	434.124	5119.41	680.037	8465.21	3563.09	6392.02	7850.91	6620.77	7281.04
TEX30					264.266		108.382	312.98																
TF	21487.2	10135.5	21271.8	21155.4	137147	8479.42	77477.1	5713.17	30685.4	3800.54	5562.23	30689.8	4595.35	3502.64	130615	308993	179207	241618	151578	137541	3259.63	5813.74	5072.25	995.582
TFAM	10580.4	10824.7	13695.5	13893.5	10678.9	9645.7	10632.5	11889	11492.3	11575.9	10651.6	12656.3	9434.57	18508.6	5730.55	6181.61	6658.57	5216.35	5638.63	6702.07	8921.93	14223.5	12028.7	13644.6
TFB1M	1471.51	3718.49	1578.15	6136.75	2811.09	3995.43	4205.35	2365.33	1291.56	2816.27	3364.97	4590.73	3484.54	2560.95	2638.2		2902.13	2132.78	3754.54	1220.84	2605.44	2305.66	3011.1	1993.65
TFB2M	241.396	1627.64	729.276	1130.04	733.672	720.789	1009.7	778.682	482.163	566.559	478.009	807.933	762.28	368.7	791.404	539.4	680.885	1418.36	922.586	805.546	805.188	265.792	884.308	501.183
TFCP2	1799.08	1595.17	2247.59	1181.03	2478.21	2245	2174.19	1778.01	2991.6	2847.31	2639.54	2208.11	3086.08	1808.09	2219.34	1524.78	1667.26	1323.67	2332.65	1193.57	3086.07	2103.33	3283.62	3412.73
TFDP1	708.952	438.79	529.443	400.789	538.277	353.327	644.757	902.443	356.874	347.367	257.862	854.269	280.917						147.003		335.153	171.285	109.988	530.89
TFG	15032.3	26159.6	21011.7	23902.2	17160.7	16017.7	15323.8	13156.4	18813.6	25415.1	15388.9	16251.4	15499.9	21649.1	23411.3	20709.8	25648.6	25332.3	27162.2	24828.9	17937.7	25642	19912.3	22726.9
TFIP11	648.452		938.89	417.235	926.441	1273.1	1360.24	1583.74	501.689	1218.6	1175.18	787.626	840.325	455.82		1648.71	644.386	2230.14			472.857	677.211	1346.62	1024.89
TFPI	6284.32	14176.9	8315.01	16983.4	2917.76	7342.04	2831.55	8888.82	4952.46	10629.9	8465.13	8073.54	6128.74	18822.7	8689.19	3411.01	8636.52	4073.07	5480.07	3478.33	6761.12	9165.85	7007.06	8074.16
TFPI2	1455.99	1494.56	916.412	740.311	1919.63	528.259	885.45	486.758	4064.74	1563.13	7040.81	2027.92	257.236	1551.65		1663.22	736.006	1615.27	202.792	2435.57	763.31	543.892	814.658	361.501
TFR2;TFRC													5537.14		10382.8		3383.75				7786.32			
TFRC	27866.1	27859.4	29899.4	26440.1	21556.5	36572.4	25025.6	28275.8	32002.1	34886.3	37296.1	32341.4	43863.6	32286.3	45259.6	23397.2	36514	24588.8	54748.2	41521.5	44131.4	36138.3	57470.7	42550.8
TGFB1	3167.16	2956.98	3286.36	3665.48	1498.43	1668.69	1529.6	1251.11	2494.82	2292.37	1933.82	2466.3	1628.61	1407.45	1859.58	1573.67	2913.65	1130.84	2152.15	879.19	1217.13	2694.92	2236.77	2285.92
TGFB1I1	26439.8	29897.8	30109.5	23730.3	17016.7	18192.4	9550.99	14578.7	33718.9	43630.8	20832.8	26682.4	17841.9	33227.2	22199.3	38389.6	30056.1	29621.9	26660.2	44623.4	16071.9	35362.6	21956.8	63740.6
TGFB2	1959.94	1843.47	1293.47	3021.22	936.336	1428.37	2962.55	1240.08	2275.47	3670.95	2153.76	1822.5	2329.2	1053.06	4744.16	4814.82	9346.29	7493.23	10310.5	7017.53	3954.11	3046.4	3426.63	3340.93
TGFBI	13043.8	21961.4	23515.5	27927	19350.5	18948.7	15783.1	8975.5	20850.2	22968	14634.5	23684.8	3403.63	2193.22	4301.68	4613.92	11595.9	3312.27	4647.34	2586.12	3364.67	4240.18	3554.35	1837.21
TGFBR1	7656.76	7644.73	9874.58	6842.92	5711.23	4525.36	2789.58	2223.06	8312.92	6082.81	8083.77	6175.47	3034.84	2617.05	2696.11	2500.23	3701.81	3277.92	4314.19	6236.09	1795.17	2359.67	2835.02	2678.14
TGFBR2	3641.41	7235.64	3298.66	6735.74	2347.26	7024.64	2340.09	5943.2	2479.16	5487.2	4109.56	3764.54	3460.54	2837.48	2343.79	4600.07	1567.04	1226.09	1416.17	1389.42	2358.51	3525.25	2536.35	4153.98
TGFBR3	513.254	1244.04	558.84	2760.36	2283.79	3114.07	1239.5	4678.6	590.715	1209.73	2594.36	1500.23	812.417	692.219			318.505			296.344	381.988	772.299	910.874	936.358
TGFBRAP1	3258.93	2538.3	3736.49	2021.01	1894.95	1532.63	2207.05	2415.17	3895.98	3254.11	3834.5	2207.45	1786.42	2094.66	1790.02	1715.96	3075.4	2856.89	1375.13	1770.1	1106.67	1480.21	2574.16	2587.73
TGM2	18779.4	8128.43	21745.2	8020.08	40191.9	9948.21	10810.8	3716.41	26862.2	8145.24	58699.8	12624	195691	137806	779913	1.10883e+06	584951	712207	633456	569802	75902	114192	186234	220170
TGOLN2	1314.21	1438.21	1549.44	1529.02	1784.15	1347.08	1181.55	1010.94	1314.33	1409.89	1071.93	1115.2	1086.75	1729.16	1303.05	884.499	1973.93	1069.89	1759.37	654.457	1039.15	1646.11	2077.93	1069.24
